CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,LAT_DD,LONGTD_DD,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,JRSDCT_GRP_CD,JRSDCT_GRP_LONG_DESC,AGY_ST_NO,ST_FULL_NM,RECRE_RD_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_RECRE_RD_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,RTE_NM,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_LVL_A_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1778813,00709,01/27/18 00:00:00,01,27,2018,7,10,10A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,28,24.480000000000000,-122,38,51.650000000000000,45.473466666666667,-122.647680555555333,,,,,05017  ,SE 17TH AVE                 ,,00290  ,SE BYBEE BLVD               ,,1,100,5,,,2,ALLEY   ,0,,,0,0,0,2,,0,NONE ,07,B,ANGL-OTH  ,6,TURN    ,4,INJ,2,CLD ,2,WET ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,082,VEH HID   ,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_128843,,0,10/30/19 17:21:04,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1778818,00071,01/04/18 00:00:00,01,04,2018,5,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,,,,,,,,,,,45,30,24.690000000000000,-122,37,21.640000000000000,45.506858333333000,-122.622677777777667,,,,,00931  ,SE GRANT CT                 ,,05039  ,SE 39TH AV/CESAR CHAVEZ     ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,04,B,ANGL-OTH  ,1,ANGL    ,4,INJ,3,RAIN,2,WET ,2,DLIT,004,STOP SIGN ,1,5,NO RPT,057,STOPSIGN  ,,,,,02,NO-YIELD,03,PAS-STOP,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_119188,,0,10/30/19 17:21:04,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1778821,01632,02/24/18 00:00:00,02,24,2018,7,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.890000000000000,-122,36,12.510000000000000,45.497469444444333,-122.603475000000000,,,,,01940  ,SE POWELL BLVD              ,,05058  ,SE 58TH AVE                 ,,1,,7,3.83999991e+00,35,3,STRGHT  ,0,,,0,0,0,4,,0,NONE ,05,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,008,WARNING   ,1,0,NONE  ,,,,,,,07,TOO-CLOS,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_13693,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1778867,01642,02/28/18 00:00:00,02,28,2018,4,20,8P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,19.930000000000000,-122,39,16.630000000000000,45.522202777777667,-122.654619444444000,,,,,00124  ,SE ANKENY ST                ,,02210  ,SE SANDY BLVD               ,,1,0,9,,,1,INTER   ,0,6,6-LEG  ,0,0,0,,0,,,01,B,ANGL-OTH  ,1,ANGL    ,4,INJ,3,RAIN,2,WET ,2,DLIT,004,STOP SIGN ,1,0,NONE  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_114692,,0,10/30/19 17:21:04,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1778889,00724,01/28/18 00:00:00,01,28,2018,1,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,064,  ,EAST PORTLAND FREEWAY,1,6,CN,0,R,3,0064BM100S00,45,28,43.570000000000000,-122,33,53.160000000000000,45.478769444443667,-122.564766666666000,,,,,00824  ,SE FOSTER RD                ,,05096  ,SE 96TH AVE                 ,,1,,9,1.78099995e+01,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,03,D,S-1TURN   ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,5,NO RPT,,,,,,,14,DIS TCD ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_6091,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,1,N
1778891,00727,01/28/18 00:00:00,01,28,2018,1,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,49.490000000000000,-122,32,15.580000000000000,45.497080555555333,-122.537661111110333,,,,,01940  ,SE POWELL BLVD              ,,05122  ,SE 122ND AVE                ,,1,,7,7.21000004e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,0,NONE  ,,,,,,,27,INATTENT,29,F AVOID ,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_18791,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,N
1778894,00728,01/28/18 00:00:00,01,28,2018,1,06,6A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,30,53.520000000000000,-122,36,6.990000000000000,45.514866666666000,-122.601941666666000,,,,,02309  ,SE TAYLOR ST                ,,05060  ,SE 60TH AVE                 ,,1,0,9,,,1,INTER   ,0,3,3-LEG  ,0,0,1,,0,,,04,B,ANGL-OTH  ,-,BACK    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_116832,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1778900,00730,01/28/18 00:00:00,01,28,2018,1,13,1P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,52.290000000000000,-122,31,24.780000000000000,45.497858333333333,-122.523549999999667,,,,,01940  ,SE POWELL BLVD              ,,05136  ,SE 136TH AVE                ,,1,,2,7.90000010e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,C,S-STRGHT  ,5,SS-O    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,3,CITY  ,,,,,,,13,IMP LN C,,,,,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_14853,,0,10/30/19 17:21:04,2,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,N
1778906,07363,01/03/18 00:00:00,01,03,2018,4,20,8P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,29,22.930000000000000,-122,35,48.920000000000000,45.489702777777333,-122.596922222221333,,,,,00824  ,SE FOSTER RD                ,,05064  ,SE 64TH AVE                 ,,1,0,4,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,0,UNK ,0,UNK ,2,DLIT,001,TRF SIGNAL,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124566,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1778910,00740,01/29/18 00:00:00,01,29,2018,2,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,,,,,,,,,,,45,30,15.090000000000000,-122,32,51.120000000000000,45.504191666666000,-122.547533333333333,,,,,00614  ,SE DIVISION ST              ,,05112  ,SE 112TH AVE                ,,1,100,3,,,3,STRGHT  ,0,,,0,0,0,4,,0,NONE ,08,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_120129,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1778913,01648,02/28/18 00:00:00,02,28,2018,4,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,28,45.040000000000000,-122,36,55.600000000000000,45.479177777777667,-122.615444444444000,,,,,02658  ,SE WOODSTOCK BLVD           ,,05046  ,SE 46TH AVE                 ,,1,0,7,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_127159,,0,10/30/19 17:21:04,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1778914,01652,02/28/18 00:00:00,02,28,2018,4,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,30,43.990000000000000,-122,39,20.540000000000000,45.512219444444000,-122.655705555555000,,,,,01028  ,SE HAWTHORNE BLVD           ,,05010  ,SE 10TH AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,02,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_117332,,0,10/30/19 17:21:04,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1778917,00743,01/29/18 00:00:00,01,29,2018,2,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,28,7.150000000000000,-122,35,21.670000000000000,45.468652777777667,-122.589352777777333,,,,,00817  ,SE FLAVEL ST                ,,05072  ,SE 72ND AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,01,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,5,NO RPT,,,,,,,04,DIS SIG ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_183176,,0,10/30/19 17:21:04,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1778920,01664,02/20/18 00:00:00,02,20,2018,3,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.610000000000000,-122,31,54.230000000000000,45.519058333332667,-122.531730555554667,,,,,02259  ,SE STARK ST                 ,,05128  ,SE 128TH AVE                ,,1,0,9,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,04,B,ANGL-OTH  ,6,TURN    ,4,INJ,6,SNOW,3,SNO ,2,DLIT,004,STOP SIGN ,1,3,CITY  ,,,,,,,02,NO-YIELD,,,,,0,0,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115819,,0,10/30/19 17:21:04,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1778930,00747,01/29/18 00:00:00,01,29,2018,2,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,30,47.390000000000000,-122,30,38.600000000000000,45.513163888888000,-122.510722222222000,,,,,05148  ,SE 148TH AVE                ,,01515  ,SE MAIN ST                  ,,1,235,5,,,3,STRGHT  ,0,,,0,0,0,2,,0,NONE ,08,C,S-STRGHT  ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,3,CITY  ,013,FORCED    ,,,,,29,F AVOID ,,,,,0,0,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_192807,,0,10/30/19 17:21:04,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,1,N
1778951,00749,01/29/18 00:00:00,01,29,2018,2,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,064,  ,EAST PORTLAND FREEWAY,1,6,CN,0,R,4,0064BV100S00,45,30,16.110000000000000,-122,34,7.080000000000000,45.504475000000000,-122.568633333332667,,,,,00614  ,SE DIVISION ST              ,,05092  ,SE 92ND AVE                 ,,1,,7,1.98799992e+01,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_6130,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1779002,02754,02/07/18 00:00:00,02,07,2018,4,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,28,57.320000000000000,-122,34,6.970000000000000,45.482588888888667,-122.568602777777667,,,,,05092  ,SE 92ND AVE                 ,,01019  ,SE HAROLD ST                ,,1,63,5,,,3,STRGHT  ,0,,,0,0,0,2,,0,NONE ,07,F,S-OTHER   ,7,PARK    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_141445,,0,10/30/19 17:21:04,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1779008,04126,02/27/18 00:00:00,02,27,2018,3,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,31,8.870000000000000,-122,34,44.570000000000000,45.519130555554667,-122.579047222221667,,,,,02259  ,SE STARK ST                 ,,05082  ,SE 82ND AVE                 ,,1,,9,3.25000000e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,03,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,0,NONE  ,,,,,,,04,DIS SIG ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_20452,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1779020,00760,01/29/18 00:00:00,01,29,2018,2,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,25.090000000000000,-122,38,15.380000000000000,45.490302777777333,-122.637605555555333,,,,,01055  ,SE HOLGATE BLVD             ,,05028  ,SE 28TH AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,03,H,O-1 L-TURN,6,TURN    ,4,INJ,3,RAIN,2,WET ,2,DLIT,001,TRF SIGNAL,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124204,,0,10/30/19 17:21:04,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,N
1779022,00822,02/01/18 00:00:00,02,01,2018,5,20,8P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,49.600000000000000,-122,32,11.430000000000000,45.497111111110333,-122.536508333333333,,,,,01940  ,SE POWELL BLVD              ,,05122  ,SE 122ND AVE                ,,1,,3,7.26999998e+00,35,2,ALLEY   ,0,,,0,0,0,2,,0,NONE ,03,B,ANGL-OTH  ,-,BACK    ,4,INJ,3,RAIN,2,WET ,3,DARK,099,UNKNOWN   ,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_18792,,0,10/30/19 17:21:04,2,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,N
1779023,00764,01/30/18 00:00:00,01,30,2018,3,16,4P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,49.320000000000000,-122,32,21.750000000000000,45.497033333333333,-122.539374999999333,,,,,01940  ,SE POWELL BLVD              ,,05120  ,SE 120TH AVE                ,,1,,7,7.13000011e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_16246,,0,10/30/19 17:21:04,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1779052,00828,02/02/18 00:00:00,02,02,2018,6,13,1P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.490000000000000,-122,32,14.360000000000000,45.519024999999667,-122.537322222221333,,,,,02259  ,SE STARK ST                 ,,05122  ,SE 122ND AVE                ,,1,86,3,,,3,STRGHT  ,0,,,1,0,0,4,,0,NONE ,08,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,5,NO RPT,,,,,,,07,TOO-CLOS,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115806,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1779058,00829,02/01/18 00:00:00,02,01,2018,5,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.810000000000000,-122,31,40.720000000000000,45.497447222221333,-122.527977777777667,,,,,01940  ,SE POWELL BLVD              ,,05132  ,SE 132ND AVE                ,,1,,7,7.67999983e+00,35,3,STRGHT  ,0,,,0,0,0,2,,0,NONE ,04,6,BIKE      ,2,HEAD    ,4,INJ,3,RAIN,2,WET ,1,DAY ,099,UNKNOWN   ,1,3,CITY  ,110,N-MTR     ,,,,,15,WRNG WAY,,,,,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_20833,,0,10/30/19 17:21:04,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,N
1779069,00833,02/01/18 00:00:00,02,01,2018,5,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,49.310000000000000,-122,38,2.290000000000000,45.497030555555333,-122.633969444444333,,,,,01940  ,SE POWELL BLVD              ,,05031  ,SE 31ST AVE                 ,,1,,8,2.34999990e+00,35,3,STRGHT  ,0,,,0,0,0,4,,0,NONE ,05,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,2,DLIT,099,UNKNOWN   ,1,5,NO RPT,013,FORCED    ,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_15985,,0,10/30/19 17:21:04,3,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,2,0,0,0,0,0,0,0,N
1779070,00834,02/01/18 00:00:00,02,01,2018,5,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,19,U LOCAL ,0,,,,,,,,,,,45,29,25.760000000000000,-122,29,10.050000000000000,45.490488888888333,-122.486124999999333,,,,,01702  ,SE NAEGELI DR               ,,05174  ,SE 174TH AVE                ,,1,332,7,,,5,CURVE   ,0,,,0,0,0,2,,0,NONE ,08,G,O-STRGHT  ,4,SS-M    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,3,CITY  ,013,FORCED    ,,,,,01,TOO-FAST,05,LEFT-CTR,,,0,0,0,0,0,1,1,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02C,58_124867,,0,10/30/19 17:21:04,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,Y
1779087,00840,02/01/18 00:00:00,02,01,2018,5,19,7P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,,,,,,,,,,,45,30,16.460000000000000,-122,29,47.850000000000000,45.504572222222000,-122.496624999999333,,,,,00614  ,SE DIVISION ST              ,,05162  ,SE 162ND AVE                ,,1,0,7,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,3,DARK,001,TRF SIGNAL,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_120303,,0,10/30/19 17:21:04,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1,N
