PaymentPlan,Date,Duration,Occasion,Distance_Miles,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
Casual,2019-07-14,00:17:42,Normal Thursday,1.15,45.51556831,-122.6738924,45.51556831,-122.6738924
Casual,2019-07-14,00:06:41,Normal Thursday,0.95,45.53211645,-122.6986304,45.5270181,-122.69446
Subscriber,2019-07-14,00:15:38,Normal Thursday,2.19,45.559107,-122.6526729,45.5350668,-122.6575995
Casual,2019-07-14,00:13:12,Normal Thursday,0.47,45.5201302,-122.6711389,45.51556831,-122.6738924
Casual,2019-07-14,00:28:33,Normal Thursday,2.47,45.5048393,-122.6296306,45.52440674,-122.6497686
Casual,2019-07-14,00:26:37,Normal Thursday,2.49,45.5048393,-122.6296306,45.52440674,-122.6497686
Casual,2019-07-14,00:16:02,Normal Thursday,1.26,45.52556242,-122.6892561,45.52378902,-122.6747386
Casual,2019-07-14,00:37:27,Normal Thursday,4.48,45.54179953,-122.6614845,45.5120427,-122.6182826
Subscriber,2019-07-14,00:02:51,Normal Thursday,0.22,45.5178988,-122.6600522,45.51633325,-122.6566324
Subscriber,2019-07-14,00:22:38,Normal Thursday,1.02,45.51184309,-122.68372,45.5106886,-122.6843287
Subscriber,2019-07-14,00:08:09,Normal Thursday,1.02,45.53508224,-122.6505639,45.53561394,-122.6636343
Casual,2019-07-14,00:05:24,Normal Thursday,0.67,45.50512504,-122.6533681,45.5120818,-122.6533493
Subscriber,2019-07-14,00:05:48,Normal Thursday,0.81,45.5208017,-122.6617888,45.51147657,-122.6662856
Subscriber,2019-07-14,00:18:59,Normal Thursday,1.81,45.5120818,-122.6533493,45.51898132,-122.6812685
Casual,2019-07-14,00:13:16,Normal Thursday,2.06,45.5123205,-122.6789108,45.53083126,-122.6815957
Casual,2019-07-14,00:03:08,Normal Thursday,0.4,45.5193417,-122.6824792,45.5161463,-122.6790375
Subscriber,2019-07-14,00:12:53,Normal Thursday,0.31,45.5237627,-122.6774774,45.5237627,-122.6774774
Casual,2019-07-14,00:10:00,Normal Thursday,0.01,45.51556831,-122.6738924,45.51556831,-122.6738924
Subscriber,2019-07-14,00:03:10,Normal Thursday,0.31,45.5165028,-122.6556917,45.5178988,-122.6600522
Casual,2019-07-14,00:27:20,Normal Thursday,3.55,45.5178988,-122.6600522,45.5348837,-122.6947458
Casual,2019-07-14,00:48:55,Normal Thursday,1.85,45.51782551,-122.6724963,45.51556831,-122.6738924
Subscriber,2019-07-14,00:07:39,Normal Thursday,0.15,45.51556831,-122.6738924,45.51556831,-122.6738924
Casual,2019-07-14,00:08:30,Normal Thursday,0.93,45.5300414,-122.6854175,45.53211645,-122.6986304
Subscriber,2019-07-14,00:01:02,Normal Thursday,0.01,45.56282546,-122.6747467,45.56282546,-122.6747467
Subscriber,2019-07-14,00:16:44,Normal Thursday,2.03,45.5350668,-122.6575995,45.5231295,-122.6733823
Subscriber,2019-07-14,00:07:41,Normal Thursday,0.35,45.5546314,-122.6771296,45.5521347,-122.6808974
Casual,2019-07-14,00:04:27,Normal Thursday,0.47,45.5314984,-122.6566013,45.5350635,-122.6565858
Casual,2019-07-14,00:33:48,Normal Thursday,3.64,45.5264728,-122.685306,45.52440674,-122.6497686
Casual,2019-07-14,00:33:09,Normal Thursday,3.64,45.5264728,-122.685306,45.52440674,-122.6497686
Subscriber,2019-07-14,00:04:05,Normal Thursday,0.44,45.5075539,-122.6848411,45.5132329,-122.688131
Subscriber,2019-07-14,00:07:28,Normal Thursday,0.83,45.52196048,-122.6896772,45.52378902,-122.6747386
Subscriber,2019-07-14,00:12:51,Normal Thursday,1.11,45.5282777,-122.6766282,45.5313325,-122.6925908
Subscriber,2019-07-14,00:20:35,Normal Thursday,2.76,45.5186626,-122.6742051,45.5421034,-122.6545114
Casual,2019-07-14,00:58:35,Normal Thursday,2.74,45.51556831,-122.6738924,45.51556831,-122.6738924
Casual,2019-07-14,00:14:50,Normal Thursday,1.27,45.5475928,-122.6667604,45.554626,-122.674989
Casual,2019-07-14,00:15:57,Normal Thursday,0.84,45.50468892,-122.6345551,45.5005301,-122.6396485
Casual,2019-07-14,00:15:42,Normal Thursday,0.83,45.50468892,-122.6345551,45.5005301,-122.6396485
Casual,2019-07-14,00:59:22,Normal Thursday,2.73,45.51556831,-122.6738924,45.51556831,-122.6738924
Casual,2019-07-14,00:13:07,Normal Thursday,1.28,45.5475928,-122.6667604,45.554626,-122.674989
Subscriber,2019-07-14,00:14:45,Normal Thursday,0.84,45.5264458,-122.6873355,45.5264458,-122.6873355
Subscriber,2019-07-14,00:10:16,Normal Thursday,1.57,45.54179953,-122.6614845,45.5282777,-122.6766282
Casual,2019-07-14,00:16:44,Normal Thursday,0.94,45.522793,-122.684012,45.53142501,-122.6895659
Subscriber,2019-07-14,00:04:55,Normal Thursday,0.34,45.5521347,-122.6808974,45.554632,-122.676598
Casual,2019-07-14,00:29:53,Normal Thursday,2.54,45.50910258,-122.6735169,45.50910258,-122.6735169
Subscriber,2019-07-14,00:03:05,Normal Thursday,0.25,45.5249169,-122.6923521,45.52487653,-122.6965141
Casual,2019-07-14,00:13:10,Normal Thursday,0.37,45.51889487,-122.6774061,45.5211726,-122.6763654
Casual,2019-07-14,00:10:02,Normal Thursday,0.92,45.522793,-122.684012,45.53142501,-122.6895659
Casual,2019-07-14,00:28:06,Normal Thursday,1.36,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-14,00:26:05,Normal Thursday,2.57,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-14,00:10:15,Normal Thursday,1.04,45.5231236,-122.6922851,45.53211645,-122.6986304
Casual,2019-07-14,00:20:03,Normal Thursday,1.15,45.522793,-122.684012,45.52914205,-122.6987028
Casual,2019-07-14,00:25:38,Normal Thursday,2.53,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-14,00:19:49,Normal Thursday,1.2,45.522793,-122.684012,45.52914205,-122.6987028
Subscriber,2019-07-14,00:01:32,Normal Thursday,0.02,45.5272784,-122.6617082,45.5272784,-122.6617082
Subscriber,2019-07-14,00:09:08,Normal Thursday,0.93,45.53290424,-122.68626,45.52331306,-122.6932633
Casual,2019-07-14,00:24:24,Normal Thursday,2.53,45.50624163,-122.6633379,45.50624163,-122.6633379
Casual,2019-07-14,00:24:24,Normal Thursday,2.52,45.50624163,-122.6633379,45.50624163,-122.6633379
Casual,2019-07-14,00:22:28,Normal Thursday,1.39,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-14,00:36:01,Normal Thursday,1.88,45.49913657,-122.6716433,45.49913657,-122.6716433
Casual,2019-07-14,00:25:42,Normal Thursday,1.11,45.5211726,-122.6763654,45.523086,-122.6754201
Casual,2019-07-14,00:33:54,Normal Thursday,1.62,45.49913657,-122.6716433,45.49913657,-122.6716433
Casual,2019-07-14,00:29:55,Normal Thursday,2.79,45.5120818,-122.6533493,45.54179953,-122.6614845
Subscriber,2019-07-14,00:06:28,Normal Thursday,0.41,45.523086,-122.6754201,45.52374151,-122.6818129
Subscriber,2019-07-14,00:22:25,Normal Thursday,1.44,45.5100263,-122.6788772,45.52378902,-122.6747386
Casual,2019-07-14,00:07:37,Normal Thursday,0.44,45.52536699,-122.6725459,45.5299294,-122.6753219
Subscriber,2019-07-14,00:39:48,Normal Thursday,0.28,45.5330149,-122.6720862,45.5330149,-122.6720862
Subscriber,2019-07-14,00:09:08,Normal Thursday,0.52,45.5250657,-122.684239,45.52331306,-122.6932633
Casual,2019-07-14,00:06:40,Normal Thursday,0.76,45.51592353,-122.6833123,45.5218677,-122.6747676
Casual,2019-07-14,00:09:05,Normal Thursday,1.18,45.52196048,-122.6896772,45.5090834,-122.6840225
Subscriber,2019-07-14,00:07:27,Normal Thursday,0.94,45.52331306,-122.6932633,45.53290424,-122.68626
Casual,2019-07-14,00:42:40,Normal Thursday,2,45.52142066,-122.6726291,45.52269573,-122.6703492
Casual,2019-07-14,00:42:44,Normal Thursday,0.86,45.51556831,-122.6738924,45.51889487,-122.6774061
Casual,2019-07-14,00:38:11,Normal Thursday,2.59,45.51844688,-122.651685,45.526462,-122.609303
Subscriber,2019-07-14,00:02:24,Normal Thursday,0,45.53080401,-122.6844227,45.53080401,-122.6844227
Casual,2019-07-14,00:15:41,Normal Thursday,1.84,45.51898132,-122.6812685,45.5107912,-122.6536996
Subscriber,2019-07-14,00:04:39,Normal Thursday,0.54,45.5193521,-122.679635,45.52142066,-122.6726291
Casual,2019-07-14,00:11:22,Normal Thursday,0.51,45.5165043,-122.6586885,45.5193755,-122.6617981
Casual,2019-07-14,00:18:12,Normal Thursday,1.95,45.52579919,-122.6855063,45.53496857,-122.653631
Subscriber,2019-07-14,00:07:54,Normal Thursday,0.76,45.5232203,-122.694304,45.522793,-122.684012
Subscriber,2019-07-14,00:10:02,Normal Thursday,0.82,45.52374151,-122.6818129,45.5140232,-122.6853843
Casual,2019-07-14,00:29:45,Normal Thursday,1.46,45.51782551,-122.6724963,45.52269573,-122.6703492
Casual,2019-07-14,00:29:38,Normal Thursday,1.47,45.51782551,-122.6724963,45.52269573,-122.6703492
Casual,2019-07-14,00:22:00,Normal Thursday,0.4,45.51803882,-122.6755822,45.5194778,-122.6772235
Subscriber,2019-07-14,00:02:20,Normal Thursday,0.14,45.524531,-122.6744613,45.52536699,-122.6725459
Subscriber,2019-07-14,00:18:13,Normal Thursday,2.13,45.5590859,-122.6468005,45.5495387,-122.6667264
Casual,2019-07-14,00:14:08,Normal Thursday,1.48,45.526462,-122.609303,45.511892,-122.611306
Casual,2019-07-14,00:18:56,Normal Thursday,2.35,45.526462,-122.609303,45.5052898,-122.61615689999999
Casual,2019-07-14,00:13:36,Normal Thursday,0.87,45.51556831,-122.6738924,45.52269573,-122.6703492
Subscriber,2019-07-14,00:24:40,Normal Thursday,2.76,45.5200615,-122.6536396,45.5495272,-122.6615927
Subscriber,2019-07-14,00:59:03,Normal Thursday,4.19,45.51609691,-122.6790771,45.51556831,-122.6738924
Subscriber,2019-07-14,00:03:16,Normal Thursday,0.22,45.5314412,-122.6865198,45.53080401,-122.6844227
Casual,2019-07-14,00:12:14,Normal Thursday,2.33,45.55335313,-122.6669146,45.52507854,-122.6775563
Casual,2019-07-14,00:13:25,Normal Thursday,1.93,45.5211726,-122.6763654,45.49913657,-122.6716433
Subscriber,2019-07-14,00:11:56,Normal Thursday,1.11,45.5161463,-122.6790375,45.5252069,-122.6765159
Casual,2019-07-14,00:19:58,Normal Thursday,1.77,45.5229341,-122.6597069,45.51222277,-122.6454261
Casual,2019-07-14,00:20:06,Normal Thursday,1.8,45.5229341,-122.6597069,45.51222277,-122.6454261
Subscriber,2019-07-14,00:03:18,Normal Thursday,0.27,45.53080401,-122.6844227,45.5299813,-122.6884808
Casual,2019-07-14,00:05:47,Normal Thursday,0.73,45.5256856,-122.6893362,45.536118,-122.6853566
Casual,2019-07-14,00:07:08,Normal Thursday,0.69,45.5299813,-122.6884808,45.5388948,-122.6901714
Subscriber,2019-07-14,00:02:34,Normal Thursday,0.08,45.55916922,-122.6514316,45.559107,-122.6526729
Casual,2019-07-14,00:06:11,Normal Thursday,0.69,45.5108081,-122.6587334,45.50280906,-122.6535398
Subscriber,2019-07-15,00:05:01,Normal Thursday,0.31,45.52378902,-122.6747386,45.5198656,-122.6758501
Subscriber,2019-07-15,00:33:16,Normal Thursday,0.35,45.5300414,-122.6854175,45.5263984,-122.6893626
Subscriber,2019-07-15,00:02:59,Normal Thursday,0.34,45.5198656,-122.6758501,45.5238366,-122.6734209
Casual,2019-07-15,00:05:03,Normal Thursday,0.61,45.5027677,-122.6714408,45.4957165,-122.6709091
Subscriber,2019-07-15,00:05:59,Normal Thursday,0.61,45.5279037,-122.6434411,45.5350329,-122.6466728
Subscriber,2019-07-15,00:05:27,Normal Thursday,0.36,45.554632,-122.676598,45.5521347,-122.6808974
Subscriber,2019-07-15,00:39:10,Normal Thursday,3.73,45.5252069,-122.6765159,45.5626825,-122.6760011
Casual,2019-07-15,00:03:44,Normal Thursday,0.15,45.5161463,-122.6790375,45.51609691,-122.6790771
Casual,2019-07-15,00:09:46,Normal Thursday,0.9,45.5286366,-122.6820195,45.52247868,-122.6732969
Subscriber,2019-07-15,00:07:22,Normal Thursday,0.74,45.5521347,-122.6808974,45.54998583,-122.6756573
Casual,2019-07-15,00:06:29,Normal Thursday,0.56,45.52507854,-122.6775563,45.52871176,-122.674166
Casual,2019-07-15,00:02:30,Normal Thursday,0.31,45.50468892,-122.6345551,45.50356665,-122.6395279
Casual,2019-07-15,00:12:04,Normal Thursday,1.07,45.52378902,-122.6747386,45.52556242,-122.6892561
Subscriber,2019-07-15,00:07:42,Normal Thursday,0.97,45.522793,-122.684012,45.5269434,-122.6985167
Subscriber,2019-07-15,00:40:04,Normal Thursday,1.02,45.4636103,-122.6385773,45.4641666,-122.639612
Subscriber,2019-07-15,00:44:00,Normal Thursday,0.89,45.559107,-122.6526729,45.559107,-122.6526729
Subscriber,2019-07-15,00:09:04,Normal Thursday,0.28,45.4641666,-122.639612,45.464292,-122.6374982
Casual,2019-07-15,00:16:16,Normal Thursday,2.48,45.5475928,-122.6667604,45.5717741,-122.6543203
Subscriber,2019-07-15,00:08:05,Normal Thursday,1.01,45.5222093,-122.6546327,45.52378902,-122.6747386
Subscriber,2019-07-15,00:15:38,Normal Thursday,1.69,45.52487653,-122.6965141,45.512695,-122.6832433
Casual,2019-07-15,00:34:20,Normal Thursday,4.58,45.51222277,-122.6454261,45.5367755,-122.7068868
Subscriber,2019-07-15,00:05:34,Normal Thursday,0.65,45.53232501,-122.6824299,45.5251399,-122.6801824
Casual,2019-07-15,00:06:41,Normal Thursday,1.13,45.52556242,-122.6892561,45.5376746,-122.6968843
Subscriber,2019-07-15,00:12:02,Normal Thursday,0.57,45.464292,-122.6374982,45.4646749,-122.6408281
Subscriber,2019-07-15,00:21:23,Normal Thursday,2.87,45.5367755,-122.7068868,45.5136276,-122.6838551
Casual,2019-07-15,00:05:55,Normal Thursday,0.76,45.50910258,-122.6735169,45.49913657,-122.6716433
Subscriber,2019-07-15,00:04:09,Normal Thursday,0.5,45.53715171,-122.6881027,45.5314628,-122.685491
Casual,2019-07-15,00:14:23,Normal Thursday,1.93,45.51844688,-122.651685,45.5282777,-122.6766282
Subscriber,2019-07-15,00:06:28,Normal Thursday,0.86,45.52556242,-122.6892561,45.5282777,-122.6766282
Casual,2019-07-15,00:05:52,Normal Thursday,0.98,45.52331306,-122.6932633,45.53080401,-122.6844227
Casual,2019-07-15,00:18:17,Normal Thursday,3.15,45.5508003,-122.6667366,45.53550403,-122.7006608
Subscriber,2019-07-15,00:35:31,Normal Thursday,1.1,45.4646749,-122.6408281,45.46769,-122.6470509
Subscriber,2019-07-15,00:13:23,Normal Thursday,1.83,45.51222277,-122.6454261,45.5123205,-122.6789108
Subscriber,2019-07-15,00:02:48,Normal Thursday,0.27,45.5160179,-122.6842822,45.51898132,-122.6812685
Subscriber,2019-07-15,00:10:25,Normal Thursday,1.54,45.5299294,-122.6753219,45.5121296,-122.6754687
Casual,2019-07-15,00:04:51,Normal Thursday,0.82,45.5300183,-122.6864524,45.53409115,-122.6949424
Subscriber,2019-07-15,00:08:44,Normal Thursday,1.18,45.5072499,-122.6623723,45.522975,-122.6637546
Subscriber,2019-07-15,00:09:29,Normal Thursday,1.1,45.53211645,-122.6986304,45.52196048,-122.6896772
Subscriber,2019-07-15,00:04:12,Normal Thursday,0.43,45.5330149,-122.6720862,45.5308058,-122.6653568
Casual,2019-07-15,00:10:30,Normal Thursday,0.95,45.5300183,-122.6864524,45.5230152,-122.6902358
Casual,2019-07-15,00:04:01,Normal Thursday,0.5,45.52440674,-122.6497686,45.529068,-122.6535998
Subscriber,2019-07-15,00:07:52,Normal Thursday,0.72,45.5282107,-122.673371,45.52247868,-122.6732969
Casual,2019-07-15,00:22:06,Normal Thursday,1.75,45.52871176,-122.674166,45.50971347,-122.6777159
Casual,2019-07-15,00:13:09,Normal Thursday,1.01,45.51782551,-122.6724963,45.5250657,-122.684239
Subscriber,2019-07-15,00:29:08,Normal Thursday,3.68,45.5252254,-122.6755017,45.5164567,-122.6295726
Subscriber,2019-07-15,00:05:55,Normal Thursday,0.56,45.5286366,-122.6820195,45.52175423,-122.6810794
Casual,2019-07-15,00:34:59,Normal Thursday,3.38,45.50910258,-122.6735169,45.50910258,-122.6735169
Subscriber,2019-07-15,00:18:36,Normal Thursday,2.36,45.5328735,-122.6370985,45.5129442,-122.657744
Subscriber,2019-07-15,00:39:42,Normal Thursday,1.08,45.5138446,-122.6732983,45.51147657,-122.6662856
Casual,2019-07-15,00:08:40,Normal Thursday,0.66,45.5253175,-122.6702851,45.52247868,-122.6732969
Subscriber,2019-07-15,00:08:39,Normal Thursday,1.06,45.5164926,-122.6526488,45.529259,-122.6536764
Casual,2019-07-15,00:23:45,Normal Thursday,1.68,45.50280906,-122.6535398,45.5150867,-122.6587051
Casual,2019-07-15,00:07:14,Normal Thursday,0.81,45.50356665,-122.6395279,45.50512504,-122.6533681
Subscriber,2019-07-15,00:09:00,Normal Thursday,1.14,45.52862062,-122.6905073,45.523086,-122.6754201
Casual,2019-07-15,00:07:41,Normal Thursday,0.95,45.5252254,-122.6755017,45.5135947,-122.6780776
Casual,2019-07-15,00:07:50,Normal Thursday,1.11,45.53409115,-122.6949424,45.52579919,-122.6855063
Casual,2019-07-15,00:04:41,Normal Thursday,0.61,45.52440674,-122.6497686,45.52358836,-122.6619177
Casual,2019-07-15,00:25:50,Normal Thursday,2.17,45.51889487,-122.6774061,45.529689,-122.661806
Casual,2019-07-15,00:05:56,Normal Thursday,0.67,45.52440674,-122.6497686,45.5235949,-122.6622209
Casual,2019-07-15,00:13:31,Normal Thursday,1.94,45.504796,-122.6272664,45.50624163,-122.6633379
Casual,2019-07-15,00:03:40,Normal Thursday,0.47,45.52487653,-122.6965141,45.52196048,-122.6896772
Subscriber,2019-07-15,00:18:34,Normal Thursday,3.3,45.493337,-122.623397,45.5027677,-122.6714408
Casual,2019-07-15,00:04:37,Normal Thursday,0.44,45.5350635,-122.6565858,45.53140997,-122.6574612
Casual,2019-07-15,00:09:49,Normal Thursday,1.26,45.49913657,-122.6716433,45.51556831,-122.6738924
Subscriber,2019-07-15,00:11:36,Normal Thursday,1.1,45.51147657,-122.6662856,45.50280906,-122.6535398
Casual,2019-07-15,00:06:41,Normal Thursday,0.81,45.50910258,-122.6735169,45.5186626,-122.6742051
Casual,2019-07-15,00:05:49,Normal Thursday,0.63,45.53080401,-122.6844227,45.52500056,-122.6811048
Casual,2019-07-15,00:08:28,Normal Thursday,1.22,45.5186858,-122.6799961,45.51147657,-122.6662856
Casual,2019-07-15,00:13:12,Normal Thursday,2.74,45.55645437,-122.6603794,45.52507854,-122.6775563
Subscriber,2019-07-15,00:06:37,Normal Thursday,0.8,45.51592353,-122.6833123,45.5209254,-122.6741073
Casual,2019-07-15,00:08:00,Normal Thursday,1.16,45.53715171,-122.6881027,45.52507854,-122.6775563
Casual,2019-07-15,00:08:27,Normal Thursday,1,45.52358836,-122.6619177,45.51889487,-122.6774061
Subscriber,2019-07-15,00:06:15,Normal Thursday,0.59,45.51515295,-122.665776,45.522975,-122.6637546
Subscriber,2019-07-15,00:23:23,Normal Thursday,0.72,45.5230283,-122.6784644,45.5211726,-122.6763654
Casual,2019-07-15,00:05:57,Normal Thursday,0.6,45.52556242,-122.6892561,45.5335083,-122.6906418
Casual,2019-07-15,00:11:39,Normal Thursday,1.85,45.50910258,-122.6735169,45.5307017,-122.6762415
Subscriber,2019-07-15,00:04:09,Normal Thursday,0.52,45.5265471,-122.6812493,45.53080401,-122.6844227
Subscriber,2019-07-15,00:15:40,Normal Thursday,2.65,45.5421034,-122.6545114,45.5202589,-122.6744682
Casual,2019-07-15,00:07:00,Normal Thursday,0.86,45.5360712,-122.6852715,45.53550403,-122.7006608
Casual,2019-07-15,00:10:03,Normal Thursday,1.3,45.52487653,-122.6965141,45.51609691,-122.6790771
Subscriber,2019-07-15,00:09:11,Normal Thursday,1.17,45.52871176,-122.674166,45.5236472,-122.6597021
Casual,2019-07-15,00:15:33,Normal Thursday,2.28,45.52871176,-122.674166,45.49913657,-122.6716433
Casual,2019-07-15,00:18:00,Normal Thursday,1.87,45.5354787,-122.6998552,45.5168246,-122.6873231
Casual,2019-07-15,00:09:06,Normal Thursday,1.06,45.5230152,-122.6902358,45.5300414,-122.6854175
Casual,2019-07-15,00:19:13,Normal Thursday,2.88,45.56274555,-122.6480594,45.5284672,-122.656532
Casual,2019-07-15,00:15:35,Normal Thursday,1.86,45.5229341,-122.6597069,45.5314628,-122.685491
Subscriber,2019-07-15,00:02:27,Normal Thursday,0.24,45.516457,-122.6887733,45.51816567,-122.6924908
Casual,2019-07-15,00:16:36,Normal Thursday,1.89,45.52871176,-122.674166,45.5367755,-122.7068868
Subscriber,2019-07-15,00:01:10,Normal Thursday,0,45.5143568,-122.6536774,45.5143568,-122.6536774
Casual,2019-07-15,00:09:39,Normal Thursday,1.21,45.523074,-122.69128,45.5134298,-122.674732
Casual,2019-07-15,00:09:39,Normal Thursday,1.36,45.49913657,-122.6716433,45.51556831,-122.6738924
Casual,2019-07-15,00:05:59,Normal Thursday,0.86,45.52536699,-122.6725459,45.53080401,-122.6844227
Casual,2019-07-15,00:15:35,Normal Thursday,2.1,45.50280906,-122.6535398,45.51928859,-122.6792488
Casual,2019-07-15,00:07:27,Normal Thursday,1,45.49913657,-122.6716433,45.5128022,-122.6751137
Subscriber,2019-07-15,00:17:33,Normal Thursday,2.81,45.5120818,-122.6533493,45.5301343,-122.6803455
Casual,2019-07-15,00:07:21,Normal Thursday,0.85,45.53080401,-122.6844227,45.5210891,-122.6804375
Subscriber,2019-07-15,00:08:51,Normal Thursday,1.3,45.52826831,-122.6945615,45.51889487,-122.6774061
Casual,2019-07-15,00:29:25,Normal Thursday,3.58,45.5350329,-122.6466728,45.4939838,-122.6483498
Subscriber,2019-07-15,00:06:19,Normal Thursday,0.58,45.516457,-122.6887733,45.51898132,-122.6812685
Casual,2019-07-15,00:23:26,Normal Thursday,3.41,45.539665,-122.611885,45.548276,-122.611164
Casual,2019-07-15,00:05:28,Normal Thursday,0.68,45.52196048,-122.6896772,45.5170806,-122.6797003
Casual,2019-07-15,00:08:15,Normal Thursday,1.34,45.5307017,-122.6762415,45.533359,-122.6987561
Casual,2019-07-15,00:37:51,Normal Thursday,0.82,45.5265471,-122.6812493,45.52826831,-122.6945615
Subscriber,2019-07-15,00:24:50,Normal Thursday,4.39,45.55568352,-122.6506644,45.5237829,-122.7005571
Casual,2019-07-15,00:07:58,Normal Thursday,1.18,45.512997,-122.656726,45.5175854,-122.6759187
Casual,2019-07-15,00:10:53,Normal Thursday,0.53,45.4975884,-122.6365911,45.4975884,-122.6365911
Casual,2019-07-15,00:13:42,Normal Thursday,1.66,45.52500056,-122.6811048,45.53550403,-122.7006608
