NEWID,PRINEARN,FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
03388733,01,23205.927,0,1,1,15,15,64,63,1,2,1,1,2,2,1,1,3,1,15,0,0,0,0,0,0,0,0,NA,NA,1,2,3,10,NA,NA,8,0,,,13,5,0,NA,NA,NA,01,2,,
03388753,01,35031.731,0,2,4,14,13,67,58,1,2,1,1,2,2,1,1,3,2,14,0,0,0,0,0,0,0,0,NA,NA,2,2,3,5,NA,38,5,1,,01,51,5,5635,NA,NA,NA,01,2,,
03388773,04,7142.587,31063,1,3,12,,35,NA,1,NA,6,NA,1,NA,9,5,4,1,12,0,0,0,0,0,0,0,0,NA,NA,1,4,1,5,NA,NA,7,2,,,15,9,-3481,NA,NA,NA,01,2,,
03388783,01,24415.984,26000,1,2,16,,25,NA,2,NA,4,NA,2,NA,8,5,1,1,16,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,40,NA,1,1,02,,36,2,2718,NA,NA,NA,08,2,,
03388793,01,13135.297,171400,1,4,16,16,43,37,1,2,1,1,2,2,2,1,2,1,16,0,0,0,0,0,0,0,0,NA,NA,2,4,2,8,50,40,2,2,03,03,31,4,33861,NA,NA,NA,01,2,,
03388853,01,23119.434,24000,1,2,12,,30,NA,1,NA,1,NA,2,NA,8,5,4,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,1,5,50,NA,1,1,05,,53,9,1968,NA,NA,NA,01,2,,
03388873,01,29230.23,62000,1,4,13,13,34,34,1,2,1,1,1,1,3,1,3,1,13,0,0,0,0,0,0,0,0,NA,NA,2,4,2,5,48,40,2,2,03,04,48,7,2106,NA,NA,NA,01,2,,
03388893,01,17835.21,64000,1,2,12,12,36,26,1,2,1,1,2,2,2,1,4,1,12,0,0,0,0,0,0,0,0,NA,NA,4,3,2,4,40,NA,1,1,06,,06,9,4669,NA,NA,NA,08,2,,
03388923,01,22379.176,19200,1,5,13,,75,NA,2,NA,1,NA,2,NA,8,2,3,2,13,0,0,0,0,0,0,0,0,NA,NA,2,1,1,8,NA,NA,8,0,,,,7,0,NA,NA,NA,01,2,,
03388963,01,17065.808,61000,1,2,14,15,30,29,1,2,1,1,2,2,2,1,4,1,15,0,0,0,0,0,0,0,0,NA,NA,1,4,3,12,60,NA,1,1,07,,08,8,1201,NA,NA,NA,01,2,,
03388973,01,19714.336,12860,1,4,13,,43,NA,2,NA,2,NA,2,NA,8,5,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,1,0,3,NA,NA,8,0,,,06,9,0,NA,NA,NA,08,2,,
03388983,02,17404.339,100000,1,1,15,16,36,35,1,2,2,2,2,2,2,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,1,4,2,4,40,40,2,2,03,03,48,7,7806,NA,NA,NA,01,2,,
03388993,01,20582.585,519324,1,4,15,,73,NA,2,NA,1,NA,2,NA,8,2,4,1,15,0,0,0,0,0,0,0,0,NA,NA,4,1,1,2,NA,NA,8,0,,,06,9,205398,NA,NA,NA,08,2,,
03389003,01,26021.017,0,1,2,11,,61,NA,1,NA,1,NA,2,NA,8,3,1,1,11,0,0,0,0,0,0,0,0,NA,NA,2,1,1,NA,NA,NA,8,0,,,36,2,7216,NA,NA,NA,01,2,,
03389043,02,17640.467,19000,1,1,11,12,57,48,1,2,1,1,2,2,3,1,3,1,12,0,0,0,0,0,0,0,0,NA,NA,1,3,3,7,NA,16,6,2,,04,51,5,-4346,NA,NA,NA,01,2,,
03389053,01,31585.582,2924,1,3,16,16,77,69,1,2,1,1,2,2,1,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,1,2,2,6,NA,NA,8,0,,,12,5,0,NA,NA,NA,08,2,,
03389083,01,22583.865,0,1,2,12,12,67,67,1,2,1,1,2,2,1,1,1,1,12,0,0,0,0,0,0,0,0,NA,NA,2,2,2,5,NA,NA,8,0,,,36,2,-275,NA,NA,NA,01,2,,
03389123,02,19067.688,101000,1,2,15,,29,NA,1,NA,2,NA,2,NA,9,5,4,1,16,0,0,0,0,0,0,0,0,NA,NA,1,2,2,4,50,NA,4,2,06,,08,8,14453,NA,NA,NA,08,2,,
03389143,01,27173.506,0,1,5,13,10,20,30,2,1,1,1,1,1,2,1,NA,2,13,0,0,0,0,0,0,0,0,NA,NA,4,3,0,6,NA,40,5,1,,13,,NA,973,NA,NA,NA,01,2,,
03389163,01,18445.115,60000,1,1,13,13,28,31,2,1,1,1,1,1,2,1,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,3,1,7,40,40,2,2,01,12,06,9,3909,NA,NA,NA,01,2,,
03389193,01,25762.606,73196,1,1,16,14,75,73,1,2,1,1,1,1,1,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,2,2,0,7,40,NA,1,1,10,,12,5,6111,NA,NA,NA,01,2,,
03389203,01,19754.788,8100,1,1,12,,29,NA,2,NA,2,NA,2,NA,7,5,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,5,0,5,NA,NA,8,0,,,13,5,0,NA,NA,NA,08,2,,
03389233,01,15691.153,27299,1,3,12,12,76,80,2,1,1,1,2,2,1,1,2,1,12,0,0,0,0,0,0,0,0,NA,NA,2,2,3,5,NA,NA,8,0,,,31,4,0,NA,NA,NA,01,2,,
03389243,01,25364.098,1462,1,2,13,,87,NA,2,NA,1,NA,2,NA,8,2,1,1,13,0,0,0,0,0,0,0,0,NA,NA,2,1,1,7,NA,NA,8,0,,,42,2,0,NA,NA,NA,01,2,,
03389263,01,18874.988,42432,1,2,15,12,33,37,2,1,6,2,2,2,3,1,2,1,15,0,0,0,0,0,0,0,0,NA,NA,4,7,1,7,20,50,2,2,03,10,26,3,-9134,NA,NA,NA,01,2,,
03389273,02,26057.694,89496,1,2,14,13,37,39,2,1,1,1,2,2,3,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,1,3,2,6,36,47,2,2,07,01,51,5,11651,NA,NA,NA,01,2,,
03389324,01,22576.117,19522,1,3,11,,79,NA,2,NA,1,NA,2,NA,8,3,2,1,11,0,0,0,0,0,0,0,0,NA,0,4,1,1,2,NA,NA,8,0,,,39,3,0,NA,NA,NA,06,2,,
03389333,02,53417.167,90296,2,5,16,12,46,53,2,1,1,1,2,2,4,1,3,2,16,0,0,0,0,0,0,0,0,NA,NA,1,4,5,8,40,40,3,3,03,11,,NA,7406,NA,NA,NA,01,2,,
03389383,01,23270.959,24058,1,4,14,,65,NA,1,NA,1,NA,2,NA,8,5,3,1,14,0,0,0,0,0,0,0,0,NA,NA,1,1,1,6,20,NA,1,1,07,,12,5,474,NA,NA,NA,01,2,,
03389393,01,18692.858,50000,1,2,15,15,46,46,1,2,1,1,2,2,2,1,4,1,15,0,0,0,0,0,0,0,0,NA,NA,4,3,4,4,45,30,2,2,06,06,06,9,2407,NA,NA,NA,05,2,,
03389433,01,17122.943,14662,1,2,12,,87,NA,2,NA,1,NA,2,NA,8,2,2,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,0,2,NA,NA,8,0,,,55,3,-675,NA,NA,NA,08,2,,
03389443,01,21347.35,210200,1,1,14,15,49,49,1,2,1,1,2,2,3,1,1,1,15,0,0,0,0,0,0,0,0,NA,NA,1,4,1,10,50,20,2,2,07,03,36,2,46623,NA,NA,NA,01,2,,
03389473,01,15945.048,37542,1,5,15,16,60,65,1,2,1,1,2,2,1,1,3,2,16,0,0,0,0,0,0,0,0,NA,NA,2,2,3,6,23,NA,1,1,11,,,7,-501,NA,NA,NA,01,2,,
03389483,01,11600.523,11200,1,3,15,,56,NA,2,NA,1,NA,2,NA,8,5,4,1,15,0,0,0,0,0,0,0,0,NA,NA,4,1,2,9,10,NA,1,1,10,,49,8,-175,NA,NA,NA,01,2,,
03389493,01,24004.578,185000,1,2,15,13,55,65,2,1,2,2,2,2,4,1,3,1,15,0,0,0,0,0,0,0,0,NA,NA,1,4,4,8,40,62,3,3,01,12,48,7,27392,NA,NA,NA,01,2,,
03389533,01,17432.835,5522,2,4,10,,48,NA,2,NA,1,NA,2,NA,8,3,3,2,10,0,0,0,0,0,0,0,0,NA,NA,2,1,0,4,NA,NA,8,0,,,21,6,0,NA,NA,NA,09,2,,
03389553,01,22379.003,19491,1,5,13,,71,NA,1,NA,1,NA,2,NA,8,3,NA,2,13,0,0,0,0,0,0,0,0,NA,NA,2,1,1,1,NA,NA,8,0,,,,NA,0,NA,NA,NA,01,2,,
03389563,02,35044.441,96880,1,2,14,12,43,44,2,1,2,2,2,2,3,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,1,5,3,7,40,60,2,2,02,03,01,6,9793,NA,NA,NA,01,2,,
03389573,01,21573.184,0,1,4,16,15,32,36,2,1,1,1,2,2,2,1,2,1,16,0,0,0,0,0,0,0,0,NA,NA,1,4,2,7,36,50,2,2,03,02,26,3,14030,NA,NA,NA,01,2,,
03389603,01,9485.627,21862,1,2,12,,75,NA,1,NA,2,NA,2,NA,9,3,3,1,13,0,0,0,0,0,0,0,0,NA,NA,2,2,1,4,NA,NA,7,1,,,24,5,-2045,NA,NA,NA,09,2,,
03389623,02,25635.036,176200,1,5,15,16,61,55,1,2,1,1,2,2,4,1,NA,2,16,0,0,0,0,0,0,0,0,NA,NA,2,3,5,6,55,60,3,3,02,02,,NA,26812,NA,NA,NA,01,2,,
03389693,02,31055.569,161800,1,2,13,12,47,50,2,1,1,2,2,2,5,1,2,1,13,0,0,0,0,0,0,0,0,NA,NA,1,5,13,9,40,60,3,5,01,12,27,4,38440,NA,NA,NA,01,2,,
03389723,01,34808.167,21288,1,4,14,,31,NA,2,NA,2,NA,2,NA,7,5,3,1,14,0,0,0,0,0,0,0,0,NA,NA,4,2,1,6,39,NA,1,1,04,,12,5,-3421,NA,NA,NA,01,2,,
03389733,02,22941.612,287700,1,3,15,16,45,50,2,1,1,1,2,2,1,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,2,2,2,6,NA,40,5,1,,10,22,7,53027,NA,NA,NA,01,2,,
03389753,02,18662.811,58660,1,4,14,14,31,38,1,2,1,1,1,1,4,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,1,5,2,6,40,40,2,2,07,04,48,7,2007,NA,NA,NA,01,2,,
03389773,01,24879.89,75000,1,1,16,,29,NA,1,NA,4,NA,2,NA,8,5,3,1,16,0,0,0,0,0,0,0,0,NA,NA,4,1,0,3,40,NA,1,1,03,,48,7,11994,NA,NA,NA,08,2,,
03389783,01,18122.359,63000,1,1,11,11,59,36,1,2,1,1,1,1,3,1,3,1,11,0,0,0,0,0,0,0,0,NA,NA,1,3,2,7,40,8,2,2,12,09,48,7,3129,NA,NA,NA,01,2,,
03389793,01,16443.534,30000,1,5,12,11,38,39,2,1,1,1,1,1,3,1,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,6,2,6,80,40,2,2,03,11,,7,-3697,NA,NA,NA,05,2,,
03389803,01,27208.643,46764,1,1,12,,50,NA,1,NA,2,NA,2,NA,9,3,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,2,1,3,36,NA,1,1,10,,12,5,1843,NA,NA,NA,08,2,,
03389813,01,18067.412,134000,1,2,15,,63,NA,1,NA,1,NA,2,NA,8,4,4,1,15,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,50,NA,1,1,01,,06,9,36143,NA,NA,NA,06,2,,
03389823,01,18637.078,9900,1,2,15,,61,NA,1,NA,2,NA,2,NA,9,2,3,1,16,0,0,0,0,0,0,0,0,NA,NA,1,3,5,6,NA,NA,7,1,,,40,7,3977,NA,NA,NA,01,2,,
03389833,01,28232.936,0,1,2,12,,37,NA,2,NA,1,NA,2,NA,7,5,1,1,12,0,0,0,0,0,0,0,0,NA,NA,2,5,1,NA,35,NA,1,1,10,,36,2,-10764,NA,NA,NA,01,2,,
03389843,02,17399.325,107026,1,1,15,15,80,87,2,1,1,1,2,2,1,1,1,1,15,0,0,0,0,0,0,0,0,NA,NA,2,2,1,7,NA,NA,8,0,,,34,2,3954,NA,NA,NA,01,2,,
03389863,01,23994.369,0,1,4,13,,25,NA,1,NA,1,NA,2,NA,8,5,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,40,NA,1,1,04,,49,8,4447,NA,NA,NA,05,2,,
03389883,01,14449.756,75000,1,1,11,,47,NA,1,NA,1,NA,2,NA,9,5,1,1,13,0,0,0,0,0,0,0,0,NA,NA,1,4,3,6,40,NA,4,2,12,,36,2,11069,NA,NA,NA,01,2,,
03389893,01,23154.176,10000,1,4,12,,24,NA,1,NA,2,NA,2,NA,8,5,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,35,NA,1,1,10,,22,7,-268,NA,NA,NA,08,2,,
03389903,01,20727.617,42000,1,1,13,,56,NA,2,NA,1,NA,2,NA,9,2,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,2,2,4,40,NA,4,2,07,,06,9,2430,NA,NA,NA,04,2,,
03389923,01,25544.367,161000,1,2,15,16,27,29,1,2,4,1,2,2,1,1,1,1,16,0,0,0,0,0,0,0,0,NA,NA,1,2,1,7,50,46,2,2,03,03,25,1,29547,NA,NA,NA,01,2,,
03389963,02,20180.369,73760,1,3,14,14,46,57,2,1,1,1,2,2,4,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,4,8,8,8,40,45,3,3,10,07,37,5,2036,NA,NA,NA,01,2,,
03389983,01,19585.063,8400,1,4,15,15,61,63,1,2,1,1,2,2,1,1,2,1,15,0,0,0,0,0,0,0,0,NA,NA,2,2,3,8,NA,NA,8,0,,,26,3,-1581,NA,NA,NA,01,2,,
03390003,01,16363.894,26262,1,1,14,15,58,68,2,1,1,1,1,1,1,1,3,1,15,0,0,0,0,0,0,0,0,NA,NA,1,2,1,5,40,NA,1,1,10,,12,5,-19,NA,NA,NA,01,2,,
03390033,01,18163.294,55000,1,1,12,12,23,23,1,2,1,1,1,1,2,1,2,1,12,0,0,0,0,0,0,0,0,NA,NA,2,3,2,5,40,NA,1,1,11,,17,3,5192,NA,NA,NA,01,2,,
03390053,01,19646.621,17350,1,1,11,11,70,60,1,2,1,1,1,1,1,1,2,1,11,0,0,0,0,0,0,0,0,NA,NA,4,2,0,3,NA,NA,8,0,,,18,3,0,NA,NA,NA,05,2,,
03390073,01,23348.686,33000,1,1,12,,64,NA,2,NA,1,NA,2,NA,8,3,1,1,12,0,0,0,0,0,0,0,0,NA,NA,1,1,0,9,40,NA,1,1,05,,42,2,1727,NA,NA,NA,01,2,,
03390123,01,14603.724,119872,1,3,15,16,76,77,2,1,1,1,2,2,1,1,4,1,16,0,0,0,0,0,0,0,0,NA,NA,2,2,3,9,NA,NA,8,0,,,49,8,15955,NA,NA,NA,01,2,,
03390133,02,15806.465,131330,1,2,16,15,61,64,2,1,2,2,2,2,1,1,2,1,16,0,0,0,0,0,0,0,0,NA,NA,1,2,2,8,39,30,2,2,01,02,39,3,24387,NA,NA,NA,01,2,,
03390173,02,19121.232,30172,1,5,12,,22,NA,2,NA,1,NA,2,NA,9,5,NA,1,12,0,0,0,0,0,0,0,0,NA,NA,1,3,1,9,40,NA,4,2,05,,,NA,-2034,NA,NA,NA,01,2,,
03390183,01,24956.036,129000,1,4,15,,26,NA,1,NA,1,NA,2,NA,9,5,2,1,15,0,0,0,0,0,0,0,0,NA,NA,1,2,2,10,60,NA,4,2,01,,31,4,40421,NA,NA,NA,01,2,,
03390203,01,20226.563,36095,1,1,11,,60,NA,2,NA,1,NA,1,NA,9,2,3,1,11,0,0,0,0,0,0,0,0,NA,NA,4,4,1,4,12,NA,4,2,10,,12,5,-5259,NA,NA,NA,08,2,,
03390213,01,24529.46,2000,1,5,12,,57,NA,2,NA,1,NA,2,NA,9,2,NA,2,12,0,0,0,0,0,0,0,0,NA,NA,1,2,3,7,38,NA,4,2,09,,,NA,-157,NA,NA,NA,01,2,,
03390223,01,21128.694,10532,1,4,12,,56,NA,1,NA,1,NA,2,NA,8,4,1,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,2,1,40,NA,1,1,12,,42,2,-459,NA,NA,NA,11,2,,
03390253,01,20336.012,0,1,1,12,,52,NA,2,NA,1,NA,1,NA,7,3,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,2,2,5,NA,NA,8,0,,,48,7,0,NA,NA,NA,05,2,,
03390263,01,12532.228,78100,1,3,15,,57,NA,2,NA,1,NA,2,NA,8,5,4,1,15,0,0,0,0,0,0,0,0,NA,NA,1,1,2,8,60,NA,1,1,03,,49,8,15079,NA,NA,NA,02,2,,
03390273,01,20712.225,0,1,4,12,12,53,58,1,2,1,1,2,2,1,1,1,1,12,0,0,0,0,0,0,0,0,NA,NA,1,2,3,7,40,35,2,2,12,10,42,2,7292,NA,NA,NA,01,2,,
03390293,01,22458.209,84514,1,2,12,,60,NA,1,NA,1,NA,2,NA,9,5,2,1,12,0,0,0,0,0,0,0,0,NA,NA,2,2,2,6,40,NA,1,1,11,,26,3,7234,NA,NA,NA,01,2,,
03390373,01,2590.832,99822,1,4,13,13,62,65,2,1,1,1,2,2,5,1,4,1,13,0,0,0,0,0,0,0,0,NA,NA,2,3,3,9,40,NA,1,1,10,,02,9,7499,NA,NA,NA,01,2,,
03390433,01,12661.736,11050,1,3,12,,66,NA,1,NA,2,NA,2,NA,8,4,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,1,3,NA,NA,8,0,,,45,5,0,NA,NA,NA,05,2,,
03390443,02,23864.049,97500,1,2,15,15,34,32,1,2,1,1,2,2,2,1,2,1,15,0,0,0,0,0,0,0,0,NA,NA,1,3,2,7,40,40,2,2,07,05,26,3,11942,NA,NA,NA,01,2,,
03390453,02,19024.621,55438,1,3,11,,81,NA,2,NA,1,NA,2,NA,9,2,2,1,11,0,0,0,0,0,0,0,0,NA,NA,2,2,3,5,NA,NA,8,0,,,20,4,0,NA,NA,NA,01,2,,
03390463,01,16424.525,23324,1,2,12,11,71,71,2,1,1,1,2,2,1,1,2,1,12,0,0,0,0,0,0,0,0,NA,NA,2,2,5,7,NA,NA,8,0,,,27,4,-2584,NA,NA,NA,01,2,,
03390523,01,23432.293,39420,1,3,11,,87,NA,1,NA,1,NA,2,NA,8,2,3,1,11,0,0,0,0,0,0,0,0,NA,NA,2,1,1,5,NA,NA,8,0,,,12,5,599,NA,NA,NA,08,2,,
03390533,02,7251.798,283166,1,3,13,,62,NA,1,NA,4,NA,2,NA,9,3,4,1,15,0,0,0,0,0,0,0,0,NA,NA,1,3,1,7,40,NA,4,2,10,,15,9,72065,NA,NA,NA,01,2,,
03390573,01,26361.816,0,1,2,13,13,57,57,2,1,1,1,2,2,1,1,1,1,13,0,0,0,0,0,0,0,0,NA,NA,1,2,6,6,40,50,2,2,01,10,09,1,22712,NA,NA,NA,01,2,,
03390613,01,12246.695,85000,1,2,15,15,36,33,1,2,1,1,2,2,3,1,2,1,15,0,0,0,0,0,0,0,0,NA,NA,4,5,2,5,47,40,2,2,03,11,26,3,12147,NA,NA,NA,01,2,,
03390623,01,11750.433,34076,1,1,16,,70,NA,2,NA,1,NA,2,NA,8,5,2,1,16,0,0,0,0,0,0,0,0,NA,NA,2,1,1,6,15,NA,1,1,04,,17,3,10,NA,NA,NA,01,2,,
03390633,01,17308.914,26000,1,2,10,11,57,53,1,2,1,1,1,1,4,1,3,1,13,0,0,0,0,0,0,0,0,NA,NA,2,3,2,4,50,NA,4,2,01,,40,7,5241,NA,NA,NA,01,2,,
03390653,01,16389.007,45050,1,3,13,,61,NA,1,NA,1,NA,2,NA,8,3,2,1,13,0,0,0,0,0,0,0,0,NA,NA,2,1,1,7,40,NA,1,1,11,,31,4,6440,NA,NA,NA,01,2,,
03390674,01,24678.751,11472,1,1,11,,62,NA,1,NA,1,NA,1,NA,8,4,3,1,11,0,0,0,0,0,0,0,0,NA,0,4,1,1,5,NA,NA,8,0,,,12,5,0,NA,NA,NA,01,2,,
03390683,02,18407.183,101000,2,5,15,15,37,39,2,1,1,1,2,2,2,1,2,2,15,0,0,0,0,0,0,0,0,NA,NA,1,4,5,7,24,36,2,2,03,06,,NA,7956,NA,NA,NA,01,2,,
03390693,01,18127.649,0,1,2,11,,57,NA,1,NA,2,NA,2,NA,8,2,3,1,11,0,0,0,0,0,0,0,0,NA,NA,4,1,2,5,40,NA,1,1,11,,40,7,2720,NA,NA,NA,01,2,,
03390703,02,20619.414,21992,2,4,12,11,87,87,2,1,1,1,2,2,1,1,3,2,12,0,0,0,0,0,0,0,0,NA,NA,1,2,1,5,NA,NA,8,0,,,47,6,0,NA,NA,NA,01,2,,
03390713,01,10481.672,112200,1,2,15,16,37,33,1,2,1,1,2,2,2,1,2,1,16,0,0,0,0,0,0,0,0,NA,NA,1,4,2,9,45,40,2,2,03,02,29,4,14725,NA,NA,NA,01,2,,
03390743,01,20031.395,0,1,1,15,,30,NA,1,NA,1,NA,2,NA,8,1,3,1,15,0,0,0,0,0,0,0,0,NA,NA,4,1,1,5,40,NA,1,1,03,,12,5,5060,NA,NA,NA,02,2,,
03390753,02,25302.763,62000,1,4,15,14,65,52,1,2,2,2,2,2,4,1,4,1,15,0,0,0,0,0,0,0,0,NA,NA,1,3,2,7,NA,40,5,1,,10,06,9,1600,NA,NA,NA,01,2,,
03390773,01,23733.844,94462,1,2,13,,57,NA,1,NA,1,NA,2,NA,9,1,1,1,13,0,0,0,0,0,0,0,0,NA,NA,2,2,3,6,40,NA,1,1,03,,25,1,11888,NA,NA,NA,01,2,,
03390783,01,20868.31,100000,1,4,14,16,27,30,2,1,1,1,2,2,2,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,1,3,3,10,40,40,2,2,03,03,01,6,9182,NA,NA,NA,01,2,,
03390803,01,19551.245,98120,1,2,14,12,58,57,1,2,1,1,2,2,1,1,2,1,14,0,0,0,0,0,0,0,0,NA,NA,1,2,3,9,40,33,2,2,01,02,27,4,14297,NA,NA,NA,01,2,,
03390813,01,13134.824,47000,1,3,11,12,43,43,1,2,1,1,2,2,3,1,2,1,12,0,0,0,0,0,0,0,0,NA,NA,4,4,3,4,40,38,2,2,05,05,20,4,618,NA,NA,NA,01,2,,
03390893,01,24202.229,1200,1,4,13,,31,NA,1,NA,1,NA,1,NA,8,5,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,40,NA,1,1,06,,06,9,-92,NA,NA,NA,01,2,,
03390923,02,21881.629,52000,1,1,12,12,60,60,2,1,1,1,2,2,1,1,1,1,12,0,0,0,0,0,0,0,0,NA,NA,4,2,1,4,NA,8,5,1,,10,34,2,4458,NA,NA,NA,08,2,,
03390953,01,21846.747,25364,1,4,14,,32,NA,2,NA,6,NA,2,NA,7,3,4,1,14,0,0,0,0,0,0,0,0,NA,NA,4,4,2,7,12,NA,1,1,10,,06,9,-1902,NA,NA,NA,01,2,,
03390983,01,30014.373,43000,1,4,13,,39,NA,2,NA,1,NA,1,NA,9,5,3,1,14,0,0,0,0,0,0,0,0,NA,NA,4,4,2,5,40,NA,4,2,03,,12,5,-4127,NA,NA,NA,05,2,,
03390993,01,23784.805,0,1,4,12,,71,NA,2,NA,1,NA,2,NA,8,2,3,1,12,0,0,0,0,0,0,0,0,NA,NA,2,1,1,6,NA,NA,8,0,,,37,5,0,NA,NA,NA,01,2,,
03391003,01,19789.306,34000,1,2,12,,23,NA,1,NA,1,NA,2,NA,8,5,3,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,1,3,80,NA,1,1,15,,40,7,4049,NA,NA,NA,08,2,,
03391023,01,18019.489,36500,1,2,13,,21,NA,1,NA,1,NA,2,NA,8,5,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,1,1,2,35,NA,1,1,03,,53,9,3474,NA,NA,NA,08,2,,
03391043,01,22610.111,16000,1,2,12,,27,NA,2,NA,1,NA,2,NA,7,5,1,1,12,0,0,0,0,0,0,0,0,NA,NA,4,2,1,1,30,NA,1,1,06,,09,1,-5266,NA,NA,NA,08,2,,
03391083,01,23848.266,47000,1,5,14,,53,NA,1,NA,1,NA,2,NA,8,5,NA,2,14,0,0,0,0,0,0,0,0,NA,NA,2,1,1,4,40,NA,1,1,11,,,NA,9961,NA,NA,NA,01,2,,
03391093,01,5735.085,116060,1,3,13,12,64,71,2,1,4,6,2,2,5,1,4,1,13,0,0,0,0,0,0,0,0,NA,NA,4,4,1,4,40,40,2,2,04,10,15,9,15066,NA,NA,NA,01,2,,
03391123,01,18990.192,31686,1,3,12,,80,NA,2,NA,2,NA,2,NA,8,2,2,1,12,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,NA,NA,8,0,,,39,3,614,NA,NA,NA,01,2,,
03391133,01,31737.936,77000,1,5,12,12,63,57,1,2,1,1,2,2,1,1,NA,2,12,0,0,0,0,0,0,0,0,NA,NA,2,2,3,7,40,40,2,2,11,10,,NA,7553,NA,NA,NA,09,2,,
03391153,01,14059.089,0,1,2,11,,45,NA,1,NA,1,NA,1,NA,8,5,1,1,11,0,0,0,0,0,0,0,0,NA,NA,4,1,0,2,40,NA,1,1,10,,42,2,1699,NA,NA,NA,08,2,,
03391163,01,13459.682,6500,1,1,15,,34,NA,2,NA,1,NA,1,NA,8,4,4,1,15,0,0,0,0,0,0,0,0,NA,NA,4,1,1,4,40,NA,1,1,10,,06,9,-497,NA,NA,NA,01,2,,
03391173,03,10892.881,76664,1,4,15,,50,NA,2,NA,1,NA,1,NA,9,5,3,1,15,0,0,0,0,0,0,0,0,NA,NA,2,3,1,5,40,NA,1,1,02,,48,7,7035,NA,NA,NA,01,2,,
03391183,01,8454.609,177100,1,3,15,,49,NA,1,NA,6,NA,2,NA,9,5,4,1,15,0,0,0,0,0,0,0,0,NA,NA,2,2,0,8,40,NA,4,2,01,,15,9,35126,NA,NA,NA,01,2,,
03391213,01,20254.728,40000,1,1,14,,31,NA,1,NA,1,NA,1,NA,8,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,4,1,1,3,40,NA,1,1,10,,12,5,4001,NA,NA,NA,07,2,,
03391233,03,18727.915,18296,2,4,12,,39,NA,2,NA,1,NA,2,NA,9,3,3,2,12,0,0,0,0,0,0,0,0,NA,NA,4,3,1,5,NA,NA,8,0,,,47,6,0,NA,NA,NA,01,2,,
03391243,02,26826.275,58000,1,2,14,12,42,56,1,2,1,1,2,2,1,1,3,1,14,0,0,0,0,0,0,0,0,NA,NA,1,2,3,4,40,43,2,2,12,01,01,6,10892,NA,NA,NA,01,2,,
03391253,01,23490.042,12000,1,2,15,15,40,46,2,1,1,1,2,2,3,1,2,1,15,0,0,0,0,0,0,0,0,NA,NA,1,4,0,8,30,40,2,2,01,03,26,3,193821,NA,NA,NA,01,2,,
03391283,01,19569.819,110030,1,1,16,15,56,43,1,2,4,4,2,2,4,1,1,1,16,0,0,0,0,0,0,0,0,NA,NA,1,4,1,7,40,25,2,2,03,05,34,2,13961,NA,NA,NA,01,2,,
03391293,01,16625.723,41000,1,4,15,16,47,47,1,2,1,1,1,1,1,1,3,1,16,0,0,0,0,0,0,0,0,NA,NA,4,2,1,3,40,40,2,2,01,01,48,7,2153,NA,NA,NA,01,2,,
